x,y,sentiment
158,416,-0.7925
103,362,0.0
469,400,0.34
103,210,-0.4199
407,386,-0.4497
655,316,0.4404
402,311,-0.7171
539,391,-0.1531
554,404,0.4753
146,418,-0.6093
536,335,0.5826
667,317,-0.5719
435,466,0.0
146,418,-0.6239
455,372,-0.1779
455,372,-0.1779
131,400,0.0
131,400,0.0
537,417,-0.228
187,383,-0.4577
682,280,0.0
682,280,0.0
654,320,0.0
186,386,0.0
619,405,0.2263
652,322,-0.6767
99,244,-0.4019
523,463,-0.8932
654,320,-0.5994
661,287,0.4215
539,391,-0.1531
158,413,0.3612
633,335,-0.2411
654,320,0.0
552,338,0.0
583,523,0.0
108,369,-0.6908
108,369,0.1779
629,376,0.0
420,427,-0.5719
652,322,-0.2363
468,303,-0.4753
583,518,0.0
654,318,0.0
584,519,0.0
301,334,0.128
392,430,0.6597
455,372,0.0
455,372,0.0
539,391,0.0258
444,405,0.0
406,474,-0.528
654,318,0.296
539,391,-0.7543
455,372,0.0
455,372,0.0
654,318,0.4019
501,337,0.296
633,335,0.4215
436,253,0.0
654,318,-0.6124
173,419,0.4019
523,463,0.0
688,284,0.0
688,284,0.0
390,448,0.0
624,264,0.0
544,378,0.0
654,318,0.6249
688,284,-0.196
655,320,0.4926
146,418,-0.8401
584,516,0.0
603,322,0.0
468,303,0.0
688,292,0.0
162,434,0.0
507,388,0.3182
146,418,0.8316
373,479,0.5563
373,479,0.5563
590,276,-0.4404
580,332,-0.3612
580,332,-0.3612
204,371,0.0
592,359,-0.1419
563,482,0.624
402,311,-0.8271
437,250,0.0
387,433,0.0
624,264,-0.5067
688,284,0.0
116,348,0.0
159,413,0.7312
599,287,-0.5859
108,361,-0.5106
222,423,-0.296
655,320,-0.6369
105,212,-0.4404
656,288,0.0
146,418,-0.8696
405,472,-0.6476
140,412,0.0
589,321,-0.5927
589,321,-0.5927
382,466,-0.5423
105,212,0.0
546,415,0.4215
654,318,0.763
469,400,0.0
103,362,-0.8777
652,315,0.0
619,346,-0.3291
146,418,0.4404
281,400,0.0
649,319,0.4404
667,309,0.8316
584,516,-0.2732
580,332,0.3384
580,332,0.3384
468,303,0.0
105,212,0.4767
654,318,0.4215
468,303,0.0
131,400,0.0
131,400,0.0
581,504,0.4939
651,313,0.6155
654,318,0.0
580,310,0.0
204,371,0.8442
589,321,0.6966
589,321,0.6966
468,303,0.0
158,416,-0.7798
655,244,0.2732
420,427,-0.8176
654,318,0.3612
640,330,0.5106
435,466,-0.4023
661,287,-0.3182
654,318,0.4404
496,303,-0.5255
654,318,-0.7003
397,428,0.0516
359,524,0.0
420,427,-0.7964
300,331,0.0
435,466,0.5994
172,417,-0.1779
557,503,0.0
397,428,0.5994
652,316,0.5147
537,295,0.3818
421,346,0.0
300,331,0.0
109,363,-0.0258
117,347,-0.7531
654,318,-0.7351
468,303,0.0
225,398,0.1759
584,520,0.4299
217,286,0.0
117,347,-0.5423
396,430,-0.5267
204,371,0.8856
483,293,-0.7239
639,330,0.0
654,318,0.0
154,420,0.0
392,430,0.0
233,440,0.6588
204,371,0.4466
580,332,0.0
580,332,0.0
584,520,0.0
468,303,-0.2828
652,316,0.0
637,346,-0.4767
654,318,-0.0572
589,321,0.0
589,321,0.0
584,520,-0.5999
537,417,0.0
591,328,0.7964
186,386,0.0
131,400,0.8544
131,400,0.8544
109,363,0.0772
387,364,0.6369
455,372,0.743
455,372,0.743
186,386,0.0
534,419,-0.4767
414,474,-0.2914
689,282,-0.0516
582,517,0.0
385,499,-0.296
544,378,0.0
233,440,0.8588
550,327,0.0
536,414,0.0
373,479,0.0
373,479,0.0
558,493,0.4364
116,348,0.0
107,367,-0.0223
496,303,0.0
233,440,0.0
559,493,0.0
313,328,0.0
313,328,0.0
313,328,0.0
313,328,0.0
560,494,0.0
421,343,0.128
373,479,-0.7303
373,479,-0.7303
654,318,-0.6124
496,303,0.0
536,414,-0.3595
688,284,0.0
418,451,-0.749
560,494,0.6209
575,395,-0.1531
688,284,0.0
627,336,0.0
584,520,-0.8305
560,494,-0.6093
190,450,0.3818
686,295,0.0
131,400,-0.5267
131,400,-0.5267
468,303,-0.25
560,494,0.0
584,520,-0.7256
658,314,0.0
658,314,0.0
117,346,0.0
654,318,0.5667
691,282,0.0
559,473,0.0
627,372,0.6932
397,428,-0.1043
256,372,0.126
638,328,-0.7003
531,352,0.0
531,352,0.0
580,332,-0.0572
580,332,-0.0572
661,287,0.0
99,244,0.0
551,291,-0.25
99,244,0.0
148,414,0.0772
99,244,0.0
116,348,-0.8519
560,494,0.3612
560,494,0.0
99,244,0.0
600,390,0.0
154,420,-0.34
661,287,0.5574
159,413,0.4404
560,494,-0.2277
148,414,0.0
688,284,0.0
613,365,-0.8769
116,348,-0.296
131,400,-0.4466
131,400,-0.4466
655,320,0.5647
584,318,0.0
654,314,0.0
673,294,-0.0444
673,294,-0.0444
99,244,0.0
534,419,0.0
421,343,0.4215
584,520,0.4086
99,244,0.0
468,303,-0.2924
560,494,0.0
99,244,0.0
584,318,0.0
655,320,-0.5709
544,378,0.0
671,287,0.0
655,320,0.0
107,364,0.6908
99,244,0.0
343,198,0.128
421,343,-0.3252
116,348,-0.5574
654,318,0.0
584,318,-0.5707
655,320,0.6369
560,494,0.8217
589,321,0.2819
589,321,0.2819
584,511,0.0
553,328,-0.7096
423,380,0.0
382,466,0.0
603,322,0.0
184,384,0.4898
650,335,-0.8655
496,303,0.0
560,494,0.6809
435,466,-0.2998
233,440,0.6588
583,523,0.4588
584,520,0.7891
688,284,0.296
560,494,0.0
556,496,-0.3244
560,494,0.0
654,320,0.4019
556,489,0.2228
560,494,-0.6679
584,520,0.7891
423,380,0.5574
397,323,-0.4939
397,323,-0.4939
654,320,0.0
589,321,0.2924
589,321,0.2924
498,297,0.4588
651,317,-0.6776
507,322,-0.4889
423,380,-0.8779
563,494,0.4404
654,320,0.0
583,319,0.4404
560,494,0.7783
584,511,0.5574
436,253,0.0
113,351,-0.3612
507,322,0.4199
526,401,0.0
423,380,0.0
531,352,0.3818
531,352,0.3818
146,418,-0.7184
549,294,0.0
568,231,-0.4201
560,494,0.572
686,295,0.0
588,278,0.0
80,434,0.0
80,434,0.0
619,346,0.0
80,434,0.0
80,434,0.0
115,349,0.0
76,242,0.0
538,389,0.743
654,318,0.0
399,429,0.0
589,321,-0.34
589,321,-0.34
99,244,0.0
436,253,0.0
537,295,-0.765
146,418,0.1027
103,362,0.0
423,380,0.0
131,400,-0.2755
131,400,-0.2755
590,276,0.0
155,419,-0.9186
555,497,0.0
80,434,-0.2263
80,434,-0.2263
496,303,-0.802
655,316,0.0
468,303,0.0
416,211,-0.6059
655,316,0.0
436,253,-0.5242
99,244,-0.743
455,372,-0.5106
455,372,-0.5106
541,357,0.7494
537,417,0.0
654,320,0.0
655,320,0.3612
654,318,0.0
531,352,-0.6705
531,352,-0.6705
99,244,0.1027
652,316,0.0
233,313,-0.3818
233,313,-0.3818
592,359,-0.6249
654,320,0.0
523,463,0.296
99,244,-0.1027
559,473,0.0
233,444,-0.25
99,244,-0.1027
581,504,0.0
552,291,-0.6449
531,352,-0.0516
531,352,-0.0516
99,244,-0.7964
640,330,0.9186
559,473,0.0
477,379,-0.1779
599,285,0.0
336,421,0.0
661,318,0.3182
99,244,0.0
107,367,0.0
661,318,0.7506
221,321,-0.5823
523,463,-0.5508
675,313,-0.4329
661,318,0.3182
661,318,0.5423
661,318,0.8225
661,318,0.5423
523,463,0.296
671,293,0.0
354,526,-0.3736
661,318,0.7506
499,359,0.3244
471,469,0.9217
555,497,0.0
654,318,0.0
494,297,-0.25
559,473,0.0
495,295,0.0
539,388,-0.5423
640,330,0.4404
559,473,0.0
468,303,0.0
477,379,0.5684
515,329,0.0
617,344,0.9133
429,254,-0.4019
654,320,0.0
654,320,0.0
563,494,-0.3367
643,331,-0.8016
617,344,-0.3612
80,434,0.4404
80,434,0.4404
651,318,0.6597
689,290,0.6369
545,291,-0.4404
623,404,0.0
654,318,0.5473
688,284,0.4588
555,497,0.5622
150,412,-0.3802
654,318,0.0
584,511,0.0
80,434,0.0
80,434,0.0
675,313,-0.2023
496,303,-0.7177
479,196,-0.7482
80,434,0.0
80,434,0.0
588,278,0.2023
654,318,-0.6597
146,418,0.0
164,418,0.0
654,318,0.5859
146,418,0.0
80,434,-0.5423
80,434,-0.5423
549,294,0.0
223,421,0.5719
110,210,0.0
617,344,0.0
654,318,-0.3612
584,517,0.8934
617,344,0.5859
103,362,0.0
558,493,0.8791
490,466,0.6486
105,212,0.0
424,382,0.2023
468,303,-0.3875
618,345,0.0
146,418,0.7003
491,300,0.3182
568,317,0.471
113,351,0.2732
545,291,0.0
583,518,0.0
411,471,0.0
555,497,0.7178
110,210,0.0
146,418,0.7096
172,275,-0.2732
400,461,0.0
80,434,0.0
80,434,0.0
107,362,0.52
496,303,0.7287
390,430,0.7003
567,346,0.0
565,512,-0.296
583,523,0.0
132,377,-0.296
146,418,-0.2244
335,372,0.0
335,372,0.0
654,318,0.0
654,318,-0.5719
103,362,0.0258
655,317,0.0
567,346,-0.4039
382,466,0.2023
654,318,0.4215
155,418,0.0
490,466,0.0
103,362,0.5106
634,351,-0.5423
382,466,-0.6908
496,303,-0.4019
137,398,0.7913
617,342,0.4019
103,362,0.3736
614,282,0.0
654,318,0.0
537,417,-0.5473
496,303,-0.5423
537,417,-0.2732
103,210,-0.5423
103,362,0.0
628,328,-0.7118
384,396,0.046
397,428,-0.4215
654,320,0.0
537,417,0.0
466,350,-0.0147
103,362,-0.6369
558,400,0.0
534,419,0.0
406,474,0.4153
440,290,0.3612
589,321,0.0
589,321,0.0
80,434,0.0
80,434,0.0
589,321,-0.4466
589,321,-0.4466
466,305,0.6369
654,318,0.0
549,293,0.0
78,298,0.3182
548,440,0.0
678,293,0.6384
466,305,0.1779
588,277,-0.75
549,293,0.0
617,344,0.5972
537,417,-0.2577
391,430,0.0
78,298,0.0
582,523,0.0
678,293,0.5622
506,386,0.69
617,344,0.126
578,312,0.0
582,517,-0.7845
109,333,0.3612
570,313,-0.0894
629,283,-0.3818
549,294,0.0
537,417,0.0
523,463,0.0
537,417,0.5994
574,400,0.0
558,394,0.0
688,284,-0.3818
655,316,0.0
103,362,-0.296
548,440,-0.6229
583,523,-0.5255
582,523,0.0
204,371,0.7027
615,346,-0.8442
570,313,0.3544
537,417,0.0
204,371,0.0
570,313,0.0
617,344,0.6892
574,400,0.7725
678,293,0.7081
384,461,0.6369
590,276,-0.8225
623,342,0.0
654,318,-0.6981
150,412,0.0772
360,331,0.3802
652,321,-0.1984
590,276,-0.0444
496,303,0.5994
222,423,-0.5267
677,290,0.0
579,399,0.8346
574,400,0.0
496,303,-0.6808
654,318,0.0
548,440,0.0
222,423,-0.7783
496,303,0.2732
103,362,0.1877
396,430,-0.4015
688,284,0.5719
300,331,0.4199
454,465,0.0
163,298,0.4404
146,418,0.0
634,351,0.6166
426,482,-0.5719
533,341,-0.1926
471,463,-0.8738
148,414,0.0
538,320,0.1852
615,346,-0.3818
633,310,0.0
500,426,0.3365
572,475,0.5696
500,426,0.3365
523,463,-0.567
496,303,-0.1027
300,331,0.0
581,504,-0.7263
397,428,-0.1531
224,302,0.0
301,334,0.0
581,504,-0.4003
153,415,0.0
301,334,0.0
513,384,0.0
523,463,0.296
301,334,0.0
159,413,0.0772
406,474,0.8283
103,210,0.431
619,346,-0.5994
301,334,0.0
146,418,0.0
163,298,0.8793
119,348,0.0
544,378,0.3252
523,463,0.296
491,300,-0.8118
141,396,-0.6808
654,318,-0.2023
490,466,-0.0516
469,400,0.0
565,512,0.0
615,346,-0.8074
537,417,0.0516
580,332,0.0
580,332,0.0
654,318,0.0
566,464,0.0
108,359,0.0
507,388,0.0
648,317,0.0
163,298,0.727
589,321,0.4404
589,321,0.4404
654,318,-0.0258
422,396,0.0
108,365,0.2003
688,284,-0.6249
590,271,0.4767
382,466,0.4215
471,400,0.0
537,417,-0.5719
682,281,0.7213
119,363,0.1877
654,318,0.0
119,363,-0.128
686,295,-0.908
434,250,0.0
105,212,-0.4314
107,367,-0.4215
654,318,0.4404
419,345,-0.6908
190,450,-0.5702
105,212,0.0
502,386,0.3612
497,298,0.3612
523,463,-0.4084
617,344,0.0
654,318,0.0
574,400,0.6369
110,210,-0.5267
685,297,-0.68
661,318,0.0
219,423,-0.0572
686,295,0.4404
103,210,0.0
176,261,0.7269
520,356,0.0
617,344,-0.4767
654,318,0.0
648,318,0.0
617,344,-0.4767
544,378,-0.7195
654,318,0.0258
686,295,-0.908
654,318,0.0
490,466,-0.4514
537,417,-0.3182
533,341,-0.4824
80,434,-0.5423
80,434,-0.5423
520,356,-0.5859
159,413,-0.6808
222,319,0.0
419,345,-0.3865
558,493,-0.1926
520,356,0.0
654,318,0.2732
637,346,0.0
558,502,0.6908
654,318,0.0
558,502,0.0
660,310,-0.5709
660,310,-0.5709
80,434,0.0
80,434,0.0
654,317,-0.4588
570,313,0.0
558,502,0.0
301,334,0.0
393,433,0.0
544,378,0.0
397,428,-0.7906
588,277,0.0891
523,463,-0.6037
624,340,0.743
617,344,0.8992
577,317,-0.2003
520,356,0.4404
523,463,-0.6166
494,361,-0.428
494,361,-0.428
106,201,0.4019
105,212,0.6808
671,287,0.6037
496,303,0.5994
523,463,0.0
655,316,0.0
655,318,-0.3544
570,313,0.0
429,254,0.0
589,321,0.0
589,321,0.0
655,316,0.0
538,343,0.0
523,463,-0.8342
471,469,-0.3597
695,304,-0.5423
523,463,-0.8481
507,388,0.0
103,362,-0.7003
490,466,0.0
640,330,-0.8271
494,361,0.0
494,361,0.0
335,372,0.0
335,372,0.0
106,201,0.3578
654,318,0.0
645,324,-0.6908
586,386,0.0
523,463,0.5423
304,335,0.0
587,322,0.0
585,321,0.2924
523,463,-0.347
588,277,-0.0711
654,318,0.4404
103,362,0.25
686,295,0.0
580,332,-0.2363
580,332,-0.2363
105,212,0.0
537,416,-0.4563
222,425,-0.4374
637,346,0.0
471,469,0.0
654,318,-0.8105
163,421,0.4201
471,469,-0.5267
444,400,0.5719
233,440,0.0
496,303,0.0
523,463,0.296
163,421,-0.2263
537,417,0.0
537,417,0.0
523,463,0.296
599,395,-0.3034
545,291,0.0
505,387,-0.6166
665,316,0.4588
150,412,0.3612
163,421,0.0
581,504,-0.3802
163,421,-0.4767
521,356,0.0
569,488,0.6808
523,463,-0.9221
105,212,0.0
172,418,-0.4404
654,318,0.0
581,504,-0.4559
563,494,0.0
618,341,0.0
146,418,-0.4215
652,321,0.0
618,341,0.0
146,418,-0.4215
523,463,0.296
576,310,0.0
149,417,0.5538
523,463,0.659
656,313,0.4019
656,313,0.4019
617,347,-0.5632
225,325,-0.5719
584,511,0.0
655,320,0.8074
283,521,0.0
283,521,0.0
154,417,0.0
233,444,0.0
654,318,0.0
283,521,0.0
283,521,0.0
110,210,0.0
155,419,-0.0516
590,276,-0.6486
76,242,0.0
78,298,0.0
654,318,0.0
654,320,-0.5859
379,472,-0.5878
654,318,-0.5574
652,321,-0.5719
580,332,0.0
580,332,0.0
406,474,0.4836
434,250,0.7163
141,411,0.1027
560,316,-0.3382
283,521,0.0
283,521,0.0
648,317,-0.68
499,402,-0.3071
407,386,0.0
570,285,-0.875
172,417,0.0
688,296,-0.1298
581,504,0.0
492,298,-0.4767
581,504,0.0
580,332,0.0
580,332,0.0
523,463,0.296
593,272,-0.3875
494,293,-0.3802
589,321,-0.2023
589,321,-0.2023
688,284,0.0
391,362,-0.8074
683,294,0.0
523,463,0.296
583,512,0.2023
551,287,-0.6808
155,419,0.4753
396,430,0.2023
512,389,0.4404
146,418,0.6808
336,399,0.5538
512,389,0.4404
523,463,-0.5622
233,440,0.0
686,295,0.2283
406,474,0.0
580,332,-0.4404
580,332,-0.4404
654,318,0.0
619,345,0.0
408,466,0.0
544,378,0.0
523,463,0.296
640,330,0.0
414,303,0.0
408,466,0.0
554,495,0.0
556,496,0.7178
544,378,-0.6016
590,271,0.0
496,303,0.2263
554,495,0.5696
146,418,0.0
671,291,0.0
671,291,0.0
589,321,0.0
589,321,0.0
335,372,0.0
335,372,0.0
589,321,0.0
589,321,0.0
436,253,0.4404
172,417,0.4019
554,495,0.09
500,426,0.3612
424,382,-0.5267
571,484,-0.9094
523,463,0.5904
585,387,0.3352
664,315,-0.5255
569,306,0.8221
569,306,0.8221
651,319,0.0
654,318,0.0
397,323,0.0
397,323,0.0
413,474,0.0
184,385,0.0
172,417,0.046
551,287,0.5719
146,418,0.0
523,463,0.296
414,303,0.4519
99,244,-0.6908
617,344,0.8575
654,318,0.2732
599,285,0.0
523,463,0.296
563,494,0.0
146,418,0.0
578,312,0.0
651,321,0.0
654,318,0.0
544,378,0.0
583,321,0.3802
688,284,-0.68
103,210,-0.2942
578,492,0.3612
412,473,0.8617
523,463,0.296
655,306,0.0
655,306,0.0
578,492,-0.9413
523,463,0.296
103,362,0.0
283,521,0.0
283,521,0.0
552,295,0.0
219,423,0.0
589,321,0.0
589,321,0.0
544,378,0.0
638,328,0.0
638,328,0.0
638,328,0.0
523,463,0.743
534,419,-0.7262
614,281,0.0
654,318,-0.8313
523,463,0.296
107,363,-0.4404
506,386,-0.8017
638,328,0.0
638,328,0.0
638,328,0.0
107,206,-0.802
581,519,-0.4577
638,328,0.0
523,463,0.296
654,318,0.2382
537,413,0.0
465,349,0.4939
654,318,0.4019
508,419,0.0688
141,411,0.7227
108,367,-0.4767
565,512,0.0
654,318,-0.3089
584,298,0.0
654,318,-0.3544
654,318,0.5574
550,291,0.699
523,463,0.296
623,345,0.0
556,496,0.4588
491,300,0.7579
411,468,0.0
233,440,0.4753
283,521,0.0
283,521,0.0
556,496,0.5093
551,287,-0.802
523,463,0.296
523,463,0.296
233,440,0.4753
301,334,-0.3182
580,332,0.0
580,332,0.0
536,463,0.0
105,212,0.0
146,418,0.3182
586,334,0.0
581,519,0.0
654,318,0.5473
103,210,0.6249
301,334,-0.624
654,318,0.0
158,416,0.2244
523,463,0.296
654,318,0.3425
523,463,0.1501
654,318,-0.3818
531,352,0.5106
531,352,0.5106
420,427,0.0
559,473,0.0
497,298,0.0
523,463,0.296
104,364,0.0
559,473,0.0
99,244,0.508
430,306,-0.7906
469,400,-0.3612
107,206,-0.7783
468,303,0.6834
589,321,-0.4767
589,321,-0.4767
580,332,0.0
580,332,0.0
222,425,0.7424
523,463,0.296
506,386,0.4404
589,321,0.1531
589,321,0.1531
523,463,0.296
579,319,0.0
586,386,0.0
523,463,0.296
110,368,0.0
568,308,0.0
580,332,0.2905
580,332,0.2905
236,400,-0.4404
556,501,0.0
523,463,0.296
585,522,0.3612
556,501,-0.25
662,311,0.0
523,463,0.296
568,308,0.0
523,463,0.296
397,429,0.1779
111,348,0.0772
281,403,0.6124
110,368,0.0
523,463,0.296
304,336,0.0
654,318,0.4019
151,417,0.0
523,463,-0.9736
523,463,0.296
494,361,0.0
494,361,0.0
589,321,0.0
589,321,0.0
581,504,0.0
523,463,-0.6289
523,463,0.296
523,463,0.296
556,495,-0.5719
514,334,0.0
490,466,0.0
106,211,0.6588
514,334,0.5255
589,321,0.2023
589,321,0.2023
563,512,0.6124
560,494,-0.9086
436,251,0.0
617,344,-0.5267
523,463,0.2263
640,330,-0.2023
426,482,0.0
588,278,0.0
656,243,0.0
301,334,0.1779
560,494,-0.6836
523,463,0.296
574,400,0.3182
554,288,-0.3252
106,211,0.0
570,464,0.0
654,318,-0.4215
116,350,0.4404
570,464,0.0
537,417,0.0
570,464,0.0
582,523,0.0
406,474,0.0258
223,421,0.0
107,206,0.5994
131,400,0.0
131,400,0.0
617,344,-0.5267
495,301,0.0258
131,400,0.0
131,400,0.0
107,206,-0.4939
146,412,0.6514
523,463,0.296
688,284,-0.4019
675,313,0.0516
654,318,0.0
146,412,-0.4065
523,463,0.296
283,521,0.7717
283,521,0.7717
384,396,0.3612
477,379,0.0
426,482,0.0
426,482,0.0
523,463,0.296
600,390,0.0
477,379,0.0
523,463,0.296
652,316,0.5473
536,463,-0.296
283,521,0.0
283,521,0.0
525,400,-0.324
579,394,0.0
435,255,0.0
223,423,-0.802
471,463,0.2263
391,430,0.0
482,463,0.0516
523,463,-0.0772
663,294,0.0
580,332,-0.5267
580,332,-0.5267
654,318,-0.8074
556,495,0.0
662,318,0.1027
654,318,-0.5859
654,323,0.0
665,311,-0.717
523,463,0.296
602,382,0.5478
675,313,0.0
420,427,-0.6808
496,303,0.0
531,352,0.1984
531,352,0.1984
146,418,0.0
146,418,-0.1779
146,418,-0.6747
107,206,-0.2732
283,521,0.0
283,521,0.0
80,434,0.0
80,434,0.0
218,421,0.4215
671,291,-0.4574
671,291,-0.4574
107,206,0.0
523,463,0.296
659,318,0.0
537,417,0.0
686,294,0.1779
544,378,0.8221
80,434,0.0
80,434,0.0
472,403,-0.7371
523,463,0.296
655,312,0.4184
523,463,0.296
637,346,-0.6289
482,463,0.3612
588,277,-0.5106
523,463,0.2481
554,495,-0.0772
406,474,0.0
544,378,0.4939
102,216,-0.2732
472,403,0.6696
523,463,0.296
80,434,0.4588
80,434,0.4588
600,390,0.0258
544,378,0.0
446,350,0.0
612,280,-0.5574
550,331,-0.7269
575,401,0.0
495,301,0.0
652,314,0.0
620,344,-0.7574
80,434,0.4939
80,434,0.4939
523,463,0.6239
580,332,-0.5423
580,332,-0.5423
640,330,0.0
80,434,0.0
80,434,0.0
556,501,0.5145
580,332,0.0
580,332,0.0
519,284,0.3595
80,434,0.0
80,434,0.0
580,332,0.0
580,332,0.0
523,463,0.6249
640,330,0.5267
654,318,-0.6124
80,434,0.0
80,434,0.0
554,494,0.0
102,240,0.0
102,240,0.0
654,320,0.0
640,330,-0.4588
105,362,-0.2732
80,434,0.0
80,434,0.0
108,369,-0.6249
103,210,-0.3612
654,318,0.8357
640,330,0.0
80,434,0.0
80,434,0.0
559,473,-0.6353
103,210,0.0
523,463,0.296
559,473,0.0
640,330,0.7906
80,434,0.0
80,434,0.0
426,482,0.0
517,286,0.296
533,277,-0.296
154,417,0.4404
80,434,0.0
80,434,0.0
523,463,-0.0772
80,434,0.0
80,434,0.0
409,414,0.0
80,434,0.0
80,434,0.0
448,434,0.2732
222,424,-0.3404
80,434,0.0
80,434,0.0
107,206,0.6249
80,434,0.0
80,434,0.0
105,362,-0.5106
594,297,-0.4404
222,424,-0.4847
523,463,0.296
654,318,-0.2023
655,320,-0.6369
107,363,0.6705
387,454,-0.68
392,428,0.0
80,434,0.0
80,434,0.0
580,332,-0.8475
580,332,-0.8475
523,463,0.296
544,378,-0.4003
661,318,0.0
522,296,0.0258
103,210,0.0
435,466,-0.7339
448,434,0.4588
659,316,-0.0516
490,466,0.0
106,209,-0.0258
523,463,0.0
455,372,0.6369
455,372,0.6369
80,434,-0.2808
80,434,-0.2808
627,377,0.0
80,434,0.0
80,434,0.0
387,433,0.0
580,332,-0.2263
580,332,-0.2263
583,321,0.0
578,312,0.0
187,383,0.0
534,344,0.0
499,359,0.0
496,303,-0.296
565,512,0.0
80,434,0.4019
80,434,0.4019
146,412,0.4003
695,304,0.6229
660,319,0.128
523,463,-0.1897
536,414,0.0
569,460,0.0772
605,400,0.1372
580,332,0.0
580,332,0.0
627,377,-0.25
102,240,0.0
102,240,0.0
580,332,0.0
580,332,0.0
146,412,0.6486
685,285,-0.296
103,353,0.2732
523,463,0.296
583,321,0.4753
580,332,0.0
580,332,0.0
149,413,-0.7184
78,298,0.5994
686,293,0.0
80,434,0.0
80,434,0.0
588,277,0.1531
638,320,0.4404
654,318,-0.3182
386,393,-0.6027
618,341,0.0
202,290,0.3612
187,383,0.0
580,332,0.0
580,332,0.0
80,434,0.0
80,434,0.0
552,291,0.0
599,285,-0.7734
580,332,0.0
580,332,0.0
550,291,0.0
146,418,-0.9161
580,332,-0.7227
580,332,-0.7227
223,423,0.0
654,318,-0.7213
149,413,0.6808
223,423,0.0
106,204,0.0
407,386,0.0
146,418,0.4926
131,400,-0.4019
131,400,-0.4019
195,408,0.4199
146,418,-0.5106
283,521,0.0
283,521,0.0
592,359,0.0
568,311,0.4404
596,283,-0.9107
574,400,0.4738
80,434,0.0
80,434,0.0
101,239,0.3182
538,343,0.0
171,274,0.0
523,463,0.2462
507,408,0.0
490,466,0.1927
551,287,0.8402
514,334,-0.7284
105,365,0.0
582,519,0.0
655,316,0.0
637,346,0.0
550,331,0.6588
639,330,-0.34
639,330,-0.34
223,421,0.0
283,521,0.0
283,521,0.0
221,321,-0.7479
625,372,0.0
283,521,0.0
283,521,0.0
514,334,-0.6825
101,239,-0.1027
654,318,-0.6808
544,378,0.7081
654,318,-0.5859
625,372,-0.4019
521,354,0.5859
652,321,-0.6948
385,499,0.6209
395,221,0.0
605,400,-0.8126
155,419,0.0
619,346,0.4404
221,321,-0.8074
482,463,0.0
619,346,0.0
223,423,-0.6808
407,386,0.802
146,412,0.5893
506,386,0.2263
103,362,-0.7184
162,423,-0.7184
80,434,0.4753
80,434,0.4753
80,434,0.4019
80,434,0.4019
523,463,0.296
500,426,0.296
80,434,-0.5562
80,434,-0.5562
80,434,0.4939
80,434,0.4939
505,387,0.3578
616,338,0.0516
629,376,0.0
655,320,-0.5423
109,362,0.0
614,343,0.0
146,418,0.0
195,408,0.8452
556,491,0.0
509,386,0.6808
585,522,0.7269
223,421,-0.5499
162,428,0.5735
523,463,0.296
523,463,0.296
384,396,0.3612
523,463,0.296
523,463,0.296
435,466,0.0
523,463,0.296
584,516,-0.4767
655,286,-0.296
654,318,0.2023
107,367,0.4015
650,321,0.0
523,463,0.296
531,352,0.4912
531,352,0.4912
283,521,0.7997
283,521,0.7997
523,463,0.296
283,521,0.0
283,521,0.0
654,318,-0.5562
420,427,-0.5267
219,423,-0.0258
533,342,0.0
523,463,0.296
455,372,0.0
455,372,0.0
283,521,0.0
283,521,0.0
523,463,0.296
104,364,0.0
109,362,0.4753
637,346,0.0
619,346,0.0
223,423,0.0
184,384,0.0
468,316,0.0
149,413,0.0
458,271,0.0
663,317,0.0129
162,423,0.3182
146,418,-0.7269
544,378,0.3432
584,515,0.0
283,521,0.0
283,521,0.0
393,433,-0.9042
494,302,0.0
523,463,0.296
195,408,0.6369
652,328,0.7096
103,362,-0.3612
530,398,-0.296
101,245,0.4019
455,372,0.0
455,372,0.0
406,474,-0.5267
101,245,0.4019
568,488,0.0
584,515,0.0
495,295,0.8741
652,328,-0.2333
580,332,0.0
580,332,0.0
537,417,0.639
190,450,0.2263
103,364,0.4753
589,321,0.0
589,321,0.0
697,303,0.6249
531,423,0.0
523,463,0.296
661,287,-0.7345
150,416,0.8346
394,427,0.3612
454,465,0.4588
131,400,0.0
131,400,0.0
131,400,0.296
131,400,0.296
534,341,0.0
223,423,-0.25
223,423,0.4019
580,332,-0.2003
580,332,-0.2003
523,463,0.7034
223,423,-0.296
569,488,0.0
217,419,0.0
588,277,0.25
281,400,0.0
492,298,0.0
223,423,0.0
492,298,-0.4885
687,293,-0.3182
223,421,0.0
659,313,-0.4738
103,210,-0.9589
537,417,0.5848
616,344,-0.8126
689,282,-0.4019
667,308,-0.4186
544,378,0.0
435,466,0.6239
523,463,0.3612
544,378,-0.4753
223,421,-0.296
537,417,0.0
523,463,0.296
394,426,0.0
654,320,0.7734
392,484,-0.7088
505,387,-0.6249
614,365,0.0
223,423,0.7906
146,418,-0.636
629,376,0.6239
131,400,0.0
131,400,0.0
146,412,0.47
555,497,-0.7003
505,387,-0.5106
146,412,-0.6966
435,466,0.0
658,307,0.0
544,378,-0.6269
537,417,0.5848
223,423,0.4939
509,421,-0.5719
435,466,0.0813
598,273,0.0
651,327,-0.6408
162,440,0.0
505,387,-0.6908
103,362,0.0
556,501,0.0
531,352,0.4753
531,352,0.4753
103,362,-0.6435
147,409,0.0
683,294,0.8176
146,418,0.0
